           1   6.2831854820251465       0.99831457960372971        1.6932403126499519E-003   1.6932403126497862E-003  0.99831457960372172     
           1   12.566370964050293       0.99499230671745420        5.0192740854505136E-003   5.0192740854508536E-003  0.99499230671743710     
           1   18.849555969238281       0.99296122140370513        7.0280481255390959E-003   7.0280481255412574E-003  0.99296122140369136     
           1   25.132741928100586       0.99251075637377706        7.4580247443272844E-003   7.4580247443303306E-003  0.99251075637377328     
           1   31.415927886962891       0.99092514185981573        9.0565510585765095E-003   9.0565510585798471E-003  0.99092514185981373     
           1   37.699111938476562       0.98620809612056493        1.3788097016571122E-002   1.3788097016574173E-002  0.98620809612055960     
           1   43.982299804687500       0.98031479054521553        1.9660349071689728E-002   1.9660349071690873E-002  0.98031479054521087     
           1   50.265483856201172       0.97770828704460466        2.2247308048539666E-002   2.2247308048537563E-002  0.97770828704460355     
           1   56.548667907714844       0.98064156167376315        1.9334254770173934E-002   1.9334254770168702E-002  0.98064156167376448     
           1   62.831855773925781       0.98666577314537252        1.3329884047312191E-002   1.3329884047306041E-002  0.98666577314537562     
           1   69.115043640136719       0.99133289660327550        8.6471616208688741E-003   8.6471616208643604E-003  0.99133289660328128     
           1   75.398223876953125       0.99286766065532395        7.1001713045969264E-003   7.1001713045931256E-003  0.99286766065532661     
           1   81.681411743164062       0.99337010954047955        6.6189519325789920E-003   6.6189519325730375E-003  0.99337010954047344     
           1   87.964599609375000       0.99544790061044719        4.5629790191908538E-003   4.5629790191825592E-003  0.99544790061043720     
           1   94.247779846191406       0.99863071921915048        1.3760267786312988E-003   1.3760267786253992E-003  0.99863071921914648     
           1   100.53096771240234       0.99998036607831742        1.8870082064042469E-005   1.8870082064783856E-005  0.99998036607831386     
           1   106.81415557861328       0.99796765344845717        2.0405703926453800E-003   2.0405703926522408E-003  0.99796765344844096     
           1   113.09733581542969       0.99452175290528411        5.4898418569824387E-003   5.4898418569920447E-003  0.99452175290525657     
           1   119.38052368164062       0.99254881691115870        7.4400312754618336E-003   7.4400312754718673E-003  0.99254881691113617     
           1   125.66371154785156       0.99215375786684368        7.8154046477082878E-003   7.8154046477184828E-003  0.99215375786683035     
           1   131.94689941406250       0.99052076582831505        9.4619684292017361E-003   9.4619684292129250E-003  0.99052076582830295     
           1   138.23008728027344       0.98576515187670843        1.4230955107116918E-002   1.4230955107128353E-002  0.98576515187669256     
           1   144.51325988769531       0.98001808696564918        1.9955824885323055E-002   1.9955824885329359E-002  0.98001808696563797     
           1   150.79644775390625       0.97774524730266810        2.2209857290665772E-002   2.2209857290662688E-002  0.97774524730266643     
           1   157.07963562011719       0.98099729215531317        1.8978646961484869E-002   1.8978646961472393E-002  0.98099729215531817     
           1   163.36282348632812       0.98713664919364741        1.2857849919789546E-002   1.2857849919773958E-002  0.98713664919365751     
           1   169.64601135253906       0.99174265259168559        8.2351808384684144E-003   8.2351808384567779E-003  0.99174265259169581     
           1   175.92919921875000       0.99322326691978691        6.7430497043689166E-003   6.7430497043585690E-003  0.99322326691979335     
           1   182.21237182617188       0.99377410147876055        6.2141212360790213E-003   6.2141212360659762E-003  0.99377410147875744     
           1   188.49555969238281       0.99588699091175226        4.1225012085514710E-003   4.1225012085355194E-003  0.99588699091174693     
           1   194.77874755859375       0.99891501110300918        1.0899935528547516E-003   1.0899935528446130E-003  0.99891501110300607     
           1   201.06193542480469       0.99992285322015695        7.5416843504917075E-005   7.5416843507878397E-005  0.99992285322014851     
           1   207.34512329101562       0.99759111245569376        2.4168438809549558E-003   2.4168438809697695E-003  0.99759111245566601     
           1   213.62831115722656       0.99403781526473423        5.9731064906609135E-003   5.9731064906805497E-003  0.99403781526469392     
           1   219.91149902343750       0.99213428494200118        7.8535142306777987E-003   7.8535142306965060E-003  0.99213428494196598     
           1   226.19467163085938       0.99179786871381515        8.1711071013743624E-003   8.1711071013914477E-003  0.99179786871379150     
           1   232.47785949707031       0.99012113790321543        9.8620413291781450E-003   9.8620413291966753E-003  0.99012113790319156     
           1   238.76104736328125       0.98533845844863222        1.4656940061756437E-002   1.4656940061775788E-002  0.98533845844860490     
           1   245.04423522949219       0.97975242741719604        2.0219708851104259E-002   2.0219708851114931E-002  0.97975242741717672     
           1   251.32742309570312       0.97781904319635737        2.2135079497238183E-002   2.2135079497232715E-002  0.97781904319635371     
           1   257.61059570312500       0.98138077294201653        1.8594730931159521E-002   1.8594730931139485E-002  0.98138077294202519     
           1   263.89379882812500       0.98761914408265550        1.2373574682459525E-002   1.2373574682434977E-002  0.98761914408267026     
           1   270.17697143554688       0.99215302420771900        7.8219976856287558E-003   7.8219976856084648E-003  0.99215302420773410     
           1   276.46017456054688       0.99357637348992001        6.3878626624414960E-003   6.3878626624247993E-003  0.99357637348992811     
           1   282.74334716796875       0.99417183697444222        5.8149163250713872E-003   5.8149163250507613E-003  0.99417183697444178     
           1   289.02651977539062       0.99630810240413192        3.6993179067104031E-003   3.6993179066880486E-003  0.99630810240412704     
           1   295.30972290039062       0.99916649799578972        8.3610166480006180E-004   8.3610166478630642E-004  0.99916649799578461     
           1   301.59289550781250       0.99982721337643954        1.6944844650003735E-004   1.6944844650680285E-004  0.99982721337642155     
           1   307.87609863281250       0.99718621642776617        2.8208007474839385E-003   2.8208007475083925E-003  0.99718621642772431     
           1   314.15927124023438       0.99354213551820703        6.4674275377083782E-003   6.4674275377383083E-003  0.99354213551815174     
           1   320.44247436523438       0.99171902157382230        8.2671035520439674E-003   8.2671035520717386E-003  0.99171902157377290     
